"CodeWilaya";"Wilaya";"Moughataa";"Commune";"Center";"CodeCentre";"CodeBureau";"NbInscrits";"nbVotant";"nbVoteNull";"nbVoteNeutre";"nbSuffrage";"nbVoix";"Candidat"
"04";"Gorgol";"Maghama";"Sagny";"Centre d'Accueil des Citoyens";"01";"02";583;360;14;4;342;15;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Maghama";"Sagny";"Centre d'Accueil des Citoyens";"01";"02";583;360;14;4;342;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Maghama";"Sagny";"Centre d'Accueil des Citoyens";"01";"02";583;360;14;4;342;46;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;109;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;91;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;87;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;10;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"02";574;423;9;0;414;117;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;133;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;138;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;6;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;4;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Aleg";"Aleg";"Dar Naem Nord (Ecole 2)";"01";"01";469;288;4;0;284;0;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;111;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;97;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;96;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 8";"18";"09";548;364;4;4;356;45;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;86;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;12;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;191;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Maghama";"Toulel";"Bouguel";"01";"01";458;366;14;0;352;60;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;197;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;100;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;3;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Aleg";"Bouhdide";"Ecole Lealeibat";"10";"01";491;316;6;2;308;4;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;67;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;46;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;232;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;14;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"03";547;387;14;1;372;12;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;84;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;1;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;95;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Maghama";"Wali Djantang";"Collège de Wali";"01";"01";330;227;3;4;220;36;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;75;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;71;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;108;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;11;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"08";574;398;4;9;385;118;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;187;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;47;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;29;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Mederdra";"Beir Taouress";"Dispensaire Bir Toress";"01";"01";475;275;5;1;269;1;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;57;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;57;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;114;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;5;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 10 El Moutevejeratt";"09";"02";498;382;10;12;360;120;"KANE Hamidou Baba (Kane)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;17;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;14;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;235;"Biram Dah Dah ABEID (Biram)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Lycée";"34";"03";555;488;18;11;459;189;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;92;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;73;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;127;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"10";574;414;5;7;402;102;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;39;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;30;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;224;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"13";574;497;5;14;478;182;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;78;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;64;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;228;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;16;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"06";547;410;8;1;401;15;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;116;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;69;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;129;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;14;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"04";527;361;17;2;342;12;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;97;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;79;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;192;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;10;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 11";"10";"08";527;419;10;4;405;24;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;171;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;25;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;11;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Achram Teganet";"04";"01";309;211;4;0;207;0;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;102;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;61;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;6;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Ntilimit";"16";"01";252;182;7;0;175;4;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;100;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;3;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;1;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole Tencheiba";"18";"01";150;107;1;2;104;0;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;98;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;52;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;142;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;10;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 9";"19";"11";574;472;22;0;450;148;"KANE Hamidou Baba (Kane)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;111;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;24;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;6;"Biram Dah Dah ABEID (Biram)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"07";"Adrar";"Aoujeft";"Maeden";"Ecole Temtemdej";"05";"01";268;153;3;0;150;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;290;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;16;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;2;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Dispensaire Bameira";"01";"01";396;326;14;2;310;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;67;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;29;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;58;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"01";417;178;22;0;156;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;45;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;65;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;62;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Elevage";"09";"01";437;185;5;0;180;6;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;116;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;114;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;62;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"02";567;321;13;2;306;13;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;196;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;55;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;53;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 de Guerou";"07";"03";548;348;40;0;308;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;85;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;50;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;8;"Biram Dah Dah ABEID (Biram)"
